employee_number,first_name,last_name,title,from_date,salary,emp_count
50324,Geraldo,Taubenfeld,Engineer,2000-01-24,40000,167
218580,Kwee,Speek,Engineer,2000-01-23,40000,168
82295,Manohar,Parfitt,Engineer,2000-01-20,42368,170
225453,Huan,Rothenberg,Engineer,2000-01-20,40000,170
88101,Zongyan,Strooper,Engineer,2000-01-19,40000,172
428725,Tonny,Berendt,Engineer,2000-01-19,51795,172
35298,Houman,Esteva,Engineer,2000-01-17,40000,176
32037,Bader,Ozeri,Engineer,2000-01-17,40000,176
277455,Luigi,Kermarrec,Engineer,2000-01-17,53161,176
259536,Siamak,Verhoeff,Engineer,2000-01-17,50216,176
261580,Kellie,Chappelet,Engineer,2000-01-14,40000,178
23034,Josyula,Rosca,Engineer,2000-01-14,40000,178
43132,Pramod,Zumaque,Engineer,2000-01-13,46069,180
431869,Dietrich,Collette,Engineer,2000-01-13,65762,180
431073,Demin,Savasere,Engineer,2000-01-12,50387,184
481200,Seongbae,Bain,Engineer,2000-01-12,61682,184
223995,Hyuckchul,Beilner,Engineer,2000-01-12,40000,184
56272,Tremaine,Furudate,Engineer,2000-01-12,40000,184
420522,Tua,Kadhim,Engineer,2000-01-11,48400,185
226681,Persi,Coullard,Engineer,2000-01-10,59351,186
427202,Rutger,Waeselynck,Engineer,2000-01-09,40000,189
41746,Zita,Greenaway,Engineer,2000-01-09,40493,189
42410,Marjo,Falster,Engineer,2000-01-09,40000,189
401655,Honglan,Deyuan,Engineer,2000-01-07,41940,190
489124,Chandrasekaran,Uhrig,Engineer,2000-01-06,40000,192
285649,Gian,Ranai,Engineer,2000-01-06,48375,192
53455,Sariel,Deville,Engineer,2000-01-04,40000,193
261010,Fei,Nourani,Engineer,2000-01-03,42646,195
250516,Oddvar,Baig,Engineer,2000-01-03,40000,195
240834,Basil,Gelosh,Engineer,2000-01-02,40000,196
449996,Georg,Kavvadias,Engineer,2000-01-01,40000,197
52391,Horward,Varker,Engineer,1999-12-31,40000,198
477126,Shan,Chinin,Engineer,1999-12-29,41119,200
429130,Franziska,Zlotek,Engineer,1999-12-29,46609,200
407007,Bluma,Shobatake,Engineer,1999-12-28,51686,201
246510,Chinho,Zedlitz,Engineer,1999-12-27,42650,202
448460,Selwyn,Kuszyk,Engineer,1999-12-26,64437,204
14372,Saniya,Srimani,Engineer,1999-12-26,57667,204
460325,Manton,Ghelli,Engineer,1999-12-25,41918,205
471929,Kristen,Bale,Engineer,1999-12-24,66719,207
408434,Xuejun,Snedden,Engineer,1999-12-24,40000,207
205492,Wojceich,Lorch,Engineer,1999-12-23,78252,208
20336,Magy,Wolniewicz,Engineer,1999-12-22,73502,211
266853,Hironobu,Piancastelli,Engineer,1999-12-22,53101,211
471637,Jaihie,Butner,Engineer,1999-12-22,40000,211
460956,Gad,Vieri,Engineer,1999-12-21,77261,212
25797,Morrie,Nooteboom,Engineer,1999-12-20,40000,214
24196,Radhika,Boyle,Engineer,1999-12-20,68657,214
444353,Mansur,Zeilberger,Engineer,1999-12-18,91505,216
75911,Jessie,Lipner,Engineer,1999-12-18,71590,216
432545,Chikako,Tanemo,Engineer,1999-12-17,43040,217
409819,Gaetan,Pellegrinelli,Engineer,1999-12-16,40000,219
85199,Souichi,Barbanera,Engineer,1999-12-16,51152,219
290108,Tomokazu,Jonsson,Engineer,1999-12-15,53918,223
255965,Kolar,Cooke,Engineer,1999-12-15,61396,223
471139,Kiyotoshi,Collavizza,Engineer,1999-12-15,58547,223
485820,Mitsuyuki,Chinal,Engineer,1999-12-15,44784,223
400288,Paddy,Macedo,Engineer,1999-12-14,48182,227
23869,Raimond,Stiles,Engineer,1999-12-14,40000,227
286550,Ghassan,Furudate,Engineer,1999-12-14,40000,227
426679,Zita,Ranze,Engineer,1999-12-14,40000,227
446468,Kagan,Lanphier,Engineer,1999-12-13,52014,229
77147,Elrique,Baez,Engineer,1999-12-13,84965,229
212940,Nahid,Syrzycki,Engineer,1999-12-12,40000,231
26037,Radhika,Gadepally,Engineer,1999-12-12,43940,231
29032,Mizuhito,Rassart,Engineer,1999-12-11,61256,233
277331,Uno,Ghalwash,Engineer,1999-12-11,47627,233
404732,Arunas,Gonthier,Engineer,1999-12-09,47932,234
247332,Hugo,Gerlach,Engineer,1999-12-08,43849,235
29191,Ayakannu,Krogh,Engineer,1999-12-07,46650,239
205944,Kwangho,Nitsch,Engineer,1999-12-07,40000,239
31193,Ranan,Stranks,Engineer,1999-12-07,47837,239
469931,Panayotis,Ruther,Engineer,1999-12-07,40000,239
35059,Vitaly,Flasterstein,Engineer,1999-12-06,52725,240
474528,Billie,Georg,Engineer,1999-12-05,64445,241
475924,Tran,Herath,Engineer,1999-12-04,40000,244
24003,Ronnie,Linares,Engineer,1999-12-04,59452,244
489518,Alexius,Dulay,Engineer,1999-12-04,49548,244
46901,Krisda,Orlowska,Engineer,1999-12-03,41985,245
222155,Kellie,Delgrande,Engineer,1999-12-02,60471,248
70767,Hinrich,Gewali,Engineer,1999-12-02,47511,248
235899,Toshiko,Picht,Engineer,1999-12-02,49109,248
209218,Utz,Kopetz,Engineer,1999-12-01,40000,250
443847,Leucio,Ligten,Engineer,1999-12-01,50107,250
480091,Morris,Shimshoni,Engineer,1999-11-29,40000,251
91630,Saniya,Maquelin,Engineer,1999-11-28,54178,253
74413,Juichirou,Nitta,Engineer,1999-11-28,51003,253
216389,Garnik,Naudin,Engineer,1999-11-27,49848,254
408257,Moriyoshi,Rusterholz,Engineer,1999-11-25,40000,257
221645,Pradeep,Rabehasaina,Engineer,1999-11-25,72769,257
63501,Laurentiu,Cesareni,Engineer,1999-11-25,40000,257
57004,Guther,Peris,Engineer,1999-11-24,61693,261
274087,Mari,Olano,Engineer,1999-11-24,48955,261
30656,Gritta,Ranst,Engineer,1999-11-24,40000,261
493715,Dipayan,Binding,Engineer,1999-11-24,52856,261
490010,Kshitij,Ranft,Engineer,1999-11-23,53823,265
258473,Abdulah,Hellwagner,Engineer,1999-11-23,44989,265
73777,Carrsten,DeMori,Engineer,1999-11-23,44146,265
495112,Shigeaki,Lorch,Engineer,1999-11-23,48876,265
48393,Kristina,Flasterstein,Engineer,1999-11-22,40000,268
264860,Menkae,Munos,Engineer,1999-11-22,79278,268
466787,Heekeun,Piazza,Engineer,1999-11-22,40000,268
34938,Macha,Penz,Engineer,1999-11-21,42794,271
418361,Oguz,Hagimont,Engineer,1999-11-21,55299,271
432653,Nevin,Skrikant,Engineer,1999-11-21,51254,271
422342,Mario,Schahn,Engineer,1999-11-20,77832,272
14322,Shem,Kakkad,Engineer,1999-11-19,50363,273
445932,Mariusz,Schrooten,Engineer,1999-11-18,43648,274
220667,Turgut,Lyonns,Engineer,1999-11-17,55723,276
496484,Vugranam,Attimonelli,Engineer,1999-11-17,40000,276
270304,Amabile,Ramsak,Engineer,1999-11-16,40000,277
12514,Tomofumi,Melter,Engineer,1999-11-13,54241,278
483140,Sigeru,Sridhar,Engineer,1999-11-12,40000,280
65711,Sarita,Kalloufi,Engineer,1999-11-12,46032,280
227463,Zorica,Tsunoo,Engineer,1999-11-11,40000,282
283429,Odoardo,Narlikar,Engineer,1999-11-11,40000,282
418734,Peer,Chaudhuri,Engineer,1999-11-10,42503,283
478996,Mary,Conti,Engineer,1999-11-09,59804,284
11772,Gaurav,Penz,Engineer,1999-11-07,61295,286
223399,Aamer,Radivojevic,Engineer,1999-11-07,45792,286
256682,Troy,Imataki,Engineer,1999-11-06,43532,287
56844,Kiyotoshi,Malabarba,Engineer,1999-11-05,40000,289
298683,Divine,Skrikant,Engineer,1999-11-05,40000,289
228853,Mayumi,Basawa,Engineer,1999-11-04,41588,290
414130,Etsuo,Gyimothy,Engineer,1999-11-02,42938,293
412332,Eirik,Basagni,Engineer,1999-11-02,46556,293
445630,Bangqing,Rosch,Engineer,1999-11-02,40000,293
99989,Divine,Docker,Engineer,1999-11-01,42342,294
281113,Sumali,Giaccio,Engineer,1999-10-31,65527,297
252463,Remmert,Lanteri,Engineer,1999-10-31,47493,297
222109,Souichi,Fargier,Engineer,1999-10-31,40000,297
498477,Conrado,Merro,Engineer,1999-10-30,59162,299
291827,Prasadram,Mamelak,Engineer,1999-10-30,48456,299
261135,Chriss,Noriega,Engineer,1999-10-29,50209,303
261346,Elvis,Brendel,Engineer,1999-10-29,61633,303
468961,Rafael,Piancastelli,Engineer,1999-10-29,40135,303
446516,Kristin,Schlegelmilch,Engineer,1999-10-29,40000,303
201884,Chikara,Matzat,Engineer,1999-10-28,40000,304
40118,Fen,Uludag,Engineer,1999-10-26,46413,307
466168,Khun,McFarlin,Engineer,1999-10-26,40000,307
228122,Sugwoo,Kaltofen,Engineer,1999-10-26,40000,307
106721,Shigehiro,Furedi,Engineer,1999-10-25,53043,308
420809,Sverrir,Buchter,Engineer,1999-10-24,44243,309
493515,Volkmar,Bade,Engineer,1999-10-23,40000,311
469975,Akeel,Kusalik,Engineer,1999-10-23,49102,311
447564,Charmane,Kriebel,Engineer,1999-10-22,66661,313
267160,Alselm,Brookner,Engineer,1999-10-22,45998,313
443554,Yolla,Klyachko,Engineer,1999-10-21,40000,316
451278,Ebru,Rosca,Engineer,1999-10-21,40000,316
50102,Adib,Boudaillier,Engineer,1999-10-21,40000,316
277294,Teiji,Thombley,Engineer,1999-10-19,46436,317
217764,Ingmar,Massonet,Engineer,1999-10-18,40000,319
468903,Lucian,Bael,Engineer,1999-10-18,54499,319
24720,Owen,Zirintsis,Engineer,1999-10-17,58014,323
203639,Mircea,Farrag,Engineer,1999-10-17,40000,323
222359,Kristen,Murtafg,Engineer,1999-10-17,47481,323
462248,Manton,Vrecion,Engineer,1999-10-17,40000,323
226954,Shushma,Pietrzykowski,Engineer,1999-10-16,42442,325
40520,Danny,Gajiwala,Engineer,1999-10-16,66529,325
279162,Reinhard,Kavraki,Engineer,1999-10-14,59749,326
488114,Krister,DuBourdieux,Engineer,1999-10-11,40000,328
298021,Rosella,Raoux,Engineer,1999-10-11,40000,328
492727,Wanqing,Brickell,Engineer,1999-10-10,72527,331
471726,Xiadong,Hashii,Engineer,1999-10-10,48118,331
490102,Oguz,Gulik,Engineer,1999-10-10,46494,331
107718,Ibibia,Dehkordi,Engineer,1999-10-09,40000,332
410007,Gererd,Mikschl,Engineer,1999-10-08,59713,333
104745,Hongzhu,Lichtner,Engineer,1999-10-07,40000,337
487601,Aksel,Emiris,Engineer,1999-10-07,40000,337
298923,Shigehiro,Randt,Engineer,1999-10-07,49728,337
47553,Falguni,Zallocco,Engineer,1999-10-07,68388,337
263573,Visit,Anguita,Engineer,1999-10-05,59935,339
484751,Nobuyoshi,Coombs,Engineer,1999-10-05,51364,339
62433,IEEE,McFarlin,Engineer,1999-10-04,46720,342
463548,Chinho,Huhdanpaa,Engineer,1999-10-04,40000,342
419606,Divine,Schauser,Engineer,1999-10-04,40000,342
49106,Krassimir,Lorin,Engineer,1999-10-03,42254,345
60146,Dines,Clouatre,Engineer,1999-10-03,48567,345
17339,Fan,Mullainathan,Engineer,1999-10-03,58306,345
52667,Pranav,McConalogue,Engineer,1999-10-02,63870,346
205004,Masadi,Lueh,Engineer,1999-10-01,40000,350
18438,Chiradeep,Iacovou,Engineer,1999-10-01,41898,350
37910,Kwangyoen,Danley,Engineer,1999-10-01,66572,350
35501,Gretta,Scharstein,Engineer,1999-10-01,45820,350
486166,Akeno,Berztiss,Engineer,1999-09-30,40000,352
204428,Yuping,Chandrasekhar,Engineer,1999-09-30,40000,352
238275,Huai,Middleton,Engineer,1999-09-29,40000,355
39533,Urs,Pettit,Engineer,1999-09-29,58823,355
84322,Berto,Gide,Engineer,1999-09-29,54114,355
440520,Berna,Sidje,Engineer,1999-09-28,57470,356
464909,Claudi,Escriba,Engineer,1999-09-27,41262,357
45342,Fatemeh,Sluis,Engineer,1999-09-26,52468,358
14914,Gretta,Benzaken,Engineer,1999-09-25,40000,361
294681,Maria,Fujisaki,Engineer,1999-09-25,40000,361
24178,Jouko,Sherertz,Engineer,1999-09-25,49316,361
441495,Marie,Feldmann,Engineer,1999-09-23,52472,364
238982,Vitali,Oxman,Engineer,1999-09-23,40000,364
213490,Gino,Bugrara,Engineer,1999-09-23,52928,364
476702,Uwe,Speel,Engineer,1999-09-22,55589,366
255925,Gaetan,Berztiss,Engineer,1999-09-22,52710,366
32642,Danel,Garigliano,Engineer,1999-09-20,40000,369
482808,Maya,Waeselynck,Engineer,1999-09-20,54645,369
97843,Barna,Lenart,Engineer,1999-09-20,40000,369
269309,Hatim,Pelz,Engineer,1999-09-19,68396,370
287717,Inderjeet,Mullainathan,Engineer,1999-09-18,52980,373
456258,Kristian,Anandan,Engineer,1999-09-18,46076,373
470673,Yongqiao,Neiman,Engineer,1999-09-18,62742,373
436644,Boguslaw,Luks,Engineer,1999-09-16,40000,376
23824,Maris,Porotnikoff,Engineer,1999-09-16,40000,376
412836,Huican,Montemayor,Engineer,1999-09-16,40000,376
219646,Huai,Reghbati,Engineer,1999-09-14,45872,378
470610,Jacqueline,Berztiss,Engineer,1999-09-14,65589,378
460693,Shuzo,Chenoweth,Engineer,1999-09-13,68705,381
487649,Toney,Kornatzky,Engineer,1999-09-13,40000,381
429013,Maren,Toyoshima,Engineer,1999-09-13,40000,381
218916,Iara,Cronan,Engineer,1999-09-12,67382,385
209005,Kazunori,Iivonen,Engineer,1999-09-12,71571,385
13402,Augustine,Dulli,Engineer,1999-09-12,40000,385
35706,Gererd,Schwabacher,Engineer,1999-09-12,50374,385
72569,Katsuyuki,Halevi,Engineer,1999-09-11,51848,387
88556,Ute,Ravishankar,Engineer,1999-09-11,60758,387
16919,Tesuya,Yurov,Engineer,1999-09-08,40184,388
433350,Pasqua,Danner,Engineer,1999-09-07,41407,389
473398,Vojin,Ouhyoung,Engineer,1999-09-05,40000,390
293967,Selwyn,Garrabrants,Engineer,1999-09-04,46296,394
435893,Charlene,Byoun,Engineer,1999-09-04,40000,394
299553,Eben,Denti,Engineer,1999-09-04,40000,394
10676,Valeri,Danley,Engineer,1999-09-04,58226,394
415186,Yechiam,Lyonns,Engineer,1999-09-02,40894,397
252312,Gonzalo,Simmel,Engineer,1999-09-02,49783,397
23011,Suzette,Ferretti,Engineer,1999-09-02,50445,397
223009,Xinan,Codenie,Engineer,1999-09-01,40000,398
42929,Sven,Hegner,Engineer,1999-08-31,40000,399
494881,Zhongwei,Peres,Engineer,1999-08-28,64544,402
489215,Conrado,Ritcey,Engineer,1999-08-28,40000,402
105072,Gennadi,Atchley,Engineer,1999-08-28,40377,402
405248,Susanne,Eugenio,Engineer,1999-08-25,72206,404
44609,Zhongwei,Feinberg,Engineer,1999-08-25,40000,404
270492,Achilleas,Leonhardt,Engineer,1999-08-24,52428,409
85583,Sanjeeva,Hiyoshi,Engineer,1999-08-24,78410,409
76521,Uinam,Fritzsche,Engineer,1999-08-24,40000,409
227250,Sadegh,Kusakabe,Engineer,1999-08-24,40000,409
253514,Apostol,Cannane,Engineer,1999-08-24,41810,409
217977,Shahaf,Eldridge,Engineer,1999-08-23,40000,410
207025,Barry,Hanratty,Engineer,1999-08-22,44732,411
434534,Marla,Naudin,Engineer,1999-08-21,40000,413
44571,Tooru,Pashtan,Engineer,1999-08-21,40000,413
448352,Arnould,Takanami,Engineer,1999-08-18,69206,415
94885,Vidya,Detkin,Engineer,1999-08-18,41658,415
409035,Gad,Vadhan,Engineer,1999-08-17,51179,416
20635,Fumino,Baja,Engineer,1999-08-16,52035,417
60858,Elgin,Foote,Engineer,1999-08-15,42338,418
81344,Leif,Hiraishi,Engineer,1999-08-14,48782,422
202357,Make,Hedayat,Engineer,1999-08-14,43525,422
99608,Baruch,Paludetto,Engineer,1999-08-14,42571,422
41767,Leszek,Thiran,Engineer,1999-08-14,56500,422
45545,Along,Bruckman,Engineer,1999-08-13,40000,424
38476,Godehard,Neimat,Engineer,1999-08-13,47626,424
409139,Xuejia,Nourani,Engineer,1999-08-12,40000,426
290514,Kien,Zedlitz,Engineer,1999-08-12,40000,426
414171,Pintsang,Siksek,Engineer,1999-08-10,69878,429
420423,Niclas,Guerreiro,Engineer,1999-08-10,54519,429
15877,Yannik,Kroll,Engineer,1999-08-10,40000,429
275504,Aluzio,Bahi,Engineer,1999-08-09,52126,431
404474,Mats,Sethi,Engineer,1999-08-09,40000,431
475140,Shigeu,Jayawardene,Engineer,1999-08-08,40000,434
11385,Shiv,Ullian,Engineer,1999-08-08,40000,434
448478,Ulf,Stanger,Engineer,1999-08-08,50368,434
461091,Faiza,Marciano,Engineer,1999-08-07,47232,437
426677,Waiman,Lorie,Engineer,1999-08-07,40000,437
50954,Yishay,Nations,Engineer,1999-08-07,48555,437
67327,Tomokazu,Ernst,Engineer,1999-08-05,40000,438
296589,Tran,Gammage,Engineer,1999-08-04,67712,439
257416,Elvis,Jullig,Engineer,1999-08-03,61486,440
40021,Parto,Delgrande,Engineer,1999-08-02,72516,442
258587,Francoise,Emden,Engineer,1999-08-02,40000,442
478052,Kristinn,Matzel,Engineer,1999-07-31,67308,444
289220,Mang,Ranon,Engineer,1999-07-31,40000,444
229070,Takushi,Cairo,Engineer,1999-07-29,40000,446
485853,Uno,Chepyzhov,Engineer,1999-07-29,41484,446
428006,Mohamadou,Katiyar,Engineer,1999-07-27,52946,449
76897,Achilleas,Bamford,Engineer,1999-07-27,50411,449
105401,Babette,Anguita,Engineer,1999-07-27,40000,449
29812,Yefim,Gimarc,Engineer,1999-07-26,45714,450
494644,Steen,Langford,Engineer,1999-07-25,40000,452
275002,Hercules,Yurek,Engineer,1999-07-25,48898,452
467452,Sailaja,Waeselynck,Engineer,1999-07-22,48426,454
200317,Aleksandar,Angel,Engineer,1999-07-22,47715,454
223971,Mikhail,Bisiani,Engineer,1999-07-21,40000,457
226661,Kannan,Rosenbaum,Engineer,1999-07-21,40000,457
79010,Marsal,Pusterhofer,Engineer,1999-07-21,42814,457
236938,Elgin,dAstous,Engineer,1999-07-20,70270,461
277935,Bedrich,Ghalwash,Engineer,1999-07-20,40000,461
97235,Karsten,Morrin,Engineer,1999-07-20,40000,461
470590,Changho,Birsak,Engineer,1999-07-20,49937,461
464924,Tayeb,Auyong,Engineer,1999-07-19,61177,464
279620,Suzette,Erbe,Engineer,1999-07-19,40000,464
219082,Mary,Baalen,Engineer,1999-07-19,40000,464
212989,Kasturi,Billawala,Engineer,1999-07-17,64210,465
51177,Hironoby,Birsak,Engineer,1999-07-14,51243,467
85555,Parke,Morrow,Engineer,1999-07-14,61810,467
246947,Arvind,Montemayor,Engineer,1999-07-12,43073,471
35123,Yechezkel,Schaaf,Engineer,1999-07-12,57984,471
287635,Jagoda,Kamber,Engineer,1999-07-12,44181,471
224723,Guadalupe,Alpay,Engineer,1999-07-12,40000,471
417776,Shuzo,Gruenwald,Engineer,1999-07-11,40000,473
77052,Pohua,Hagimont,Engineer,1999-07-11,44033,473
491785,Tianruo,Peris,Engineer,1999-07-10,40000,475
439204,Bluma,Ruther,Engineer,1999-07-10,55158,475
415343,Lobel,Marchegay,Engineer,1999-07-09,54088,478
95822,Divine,Teitelbaum,Engineer,1999-07-09,40000,478
56326,Mantis,Juneja,Engineer,1999-07-09,62808,478
259470,Karlis,Lakshmanan,Engineer,1999-07-08,61696,479
453808,Hidefumi,Ruemmler,Engineer,1999-07-07,44505,480
403970,Prasadram,Dusink,Engineer,1999-07-04,40000,481
28922,Xiadong,Willoner,Engineer,1999-07-03,40000,483
269667,Mabry,Dalphin,Engineer,1999-07-03,44783,483
105033,Takahira,Quadeer,Engineer,1999-07-02,58325,484
448359,Nirmal,Comellas,Engineer,1999-07-01,42393,486
74609,Divier,Conta,Engineer,1999-07-01,41187,486
85883,Takahito,Reghbati,Engineer,1999-06-30,40000,490
283602,Jixiang,Rodham,Engineer,1999-06-30,40000,490
100112,Akemi,Naumovich,Engineer,1999-06-30,76575,490
203896,Sumali,Ibel,Engineer,1999-06-30,52631,490
216468,Gila,Cronan,Engineer,1999-06-29,63596,491
446024,Susanna,Srimani,Engineer,1999-06-28,40000,493
409518,Duangkaew,Nitto,Engineer,1999-06-28,61191,493
268778,Guadalupe,Akazan,Engineer,1999-06-27,71783,494
38447,Gladys,Ruemmler,Engineer,1999-06-26,51600,496
43203,Chuanyi,Androutsos,Engineer,1999-06-26,57858,496
489862,Franziska,Kornatzky,Engineer,1999-06-25,70230,499
287446,Abdelaziz,Krichel,Engineer,1999-06-25,40000,499
239685,Houman,Tagansky,Engineer,1999-06-25,41550,499
453137,Krisda,Caine,Engineer,1999-06-24,83802,502
450170,Taiji,Constantine,Engineer,1999-06-24,63439,502
52733,Supot,Atrawala,Engineer,1999-06-24,62659,502
47013,Kerhong,Straney,Engineer,1999-06-22,41731,503
211710,Sigeru,Senzako,Engineer,1999-06-21,40000,504
37121,Salvador,Byoun,Engineer,1999-06-18,40000,505
411447,Brewster,Bernick,Engineer,1999-06-13,40000,507
63681,Ferdinand,Zucker,Engineer,1999-06-13,53904,507
109281,Moni,Bahk,Engineer,1999-06-11,51008,508
84283,Gal,Slaats,Engineer,1999-06-10,40000,510
95890,Leni,Baba,Engineer,1999-06-10,40000,510
286755,Limsoon,Kusalik,Engineer,1999-06-09,40000,512
83342,King,Piancastelli,Engineer,1999-06-09,40000,512
476086,Shaleah,Broder,Engineer,1999-06-07,68686,514
48658,Ravishankar,Lally,Engineer,1999-06-07,53156,514
432324,True,Fiebach,Engineer,1999-06-06,40000,515
230290,Deborah,Hopewell,Engineer,1999-06-04,55642,516
58735,Krassimir,Mayerwieser,Engineer,1999-06-02,45997,519
34385,Maja,Walston,Engineer,1999-06-02,40000,519
54563,Shunichi,Menyhert,Engineer,1999-06-02,40852,519
445416,Kasturi,Awdeh,Engineer,1999-05-31,40000,520
469383,Uli,Malinowski,Engineer,1999-05-30,42819,521
249548,Freyja,Jiafu,Engineer,1999-05-29,63507,522
447242,Gino,Keustermans,Engineer,1999-05-27,52764,523
23104,Tadanori,Anido,Engineer,1999-05-26,40000,524
239756,Leif,Coors,Engineer,1999-05-25,40000,526
409481,Sakthirel,Brickell,Engineer,1999-05-25,53278,526
68747,Chikara,Binkley,Engineer,1999-05-24,40000,527
54584,Fusako,Plotkin,Engineer,1999-05-21,52860,531
494794,Danel,Lindenbaum,Engineer,1999-05-21,42245,531
492883,Kwangho,Fontet,Engineer,1999-05-21,47650,531
438096,Szabolcs,Szilard,Engineer,1999-05-21,40000,531
82491,Lalit,Lorho,Engineer,1999-05-20,43978,533
22309,Lena,Liedekerke,Engineer,1999-05-20,62189,533
276543,Georg,Vanwelkenhuysen,Engineer,1999-05-19,40000,534
433022,Hinrich,Yetim,Engineer,1999-05-18,62371,536
206368,Kamakshi,Azadmanesh,Engineer,1999-05-18,40000,536
66646,Chanjung,Erman,Engineer,1999-05-16,50529,537
250845,Takahira,Turnbull,Engineer,1999-05-14,70543,539
490269,Hideyuki,Schaar,Engineer,1999-05-14,40000,539
11290,Visit,Dredge,Engineer,1999-05-13,65034,541
484349,Bluma,Swiss,Engineer,1999-05-13,40000,541
494207,Marl,Rande,Engineer,1999-05-12,40000,542
228823,Mayuko,Gimbel,Engineer,1999-05-11,46925,543
449459,Pohua,Bakhtari,Engineer,1999-05-10,51461,544
408212,Tomofumi,Potthoff,Engineer,1999-05-09,40000,545
269279,Aria,Staelin,Engineer,1999-05-08,40000,546
89912,Dietrich,Ouhyoung,Engineer,1999-05-07,58861,548
282013,Ottavia,Hiyoshi,Engineer,1999-05-07,68880,548
69562,Tua,Haumacher,Engineer,1999-05-06,48325,549
221142,Marin,Kambil,Engineer,1999-05-04,53221,552
263084,Subhrajyoti,Ranai,Engineer,1999-05-04,61053,552
492243,Kyoichi,Chorvat,Engineer,1999-05-04,40000,552
401670,Pohua,Badr,Engineer,1999-05-03,42727,553
260441,Ennio,Gruenwald,Engineer,1999-05-01,40000,555
271109,Vincent,Bednarek,Engineer,1999-05-01,63129,555
489953,Valeska,Collavizza,Engineer,1999-04-30,40000,558
268012,Rafail,Fasbender,Engineer,1999-04-30,40000,558
406305,Anneke,Birge,Engineer,1999-04-30,64733,558
430812,Takushi,Vernadat,Engineer,1999-04-29,50508,562
229347,Sedat,Hiltgen,Engineer,1999-04-29,40000,562
84552,Pramod,Sidou,Engineer,1999-04-29,42753,562
12638,Yuqun,Seiwald,Engineer,1999-04-29,56677,562
35146,Kasturi,Cummings,Engineer,1999-04-27,61920,564
416260,Flemming,Baezner,Engineer,1999-04-27,54960,564
57123,Fatemeh,Zedlitz,Engineer,1999-04-25,42556,565
202539,Fuqing,Brookman,Engineer,1999-04-24,40000,568
68536,Zorica,Perly,Engineer,1999-04-24,53192,568
287064,Kish,Ratnaker,Engineer,1999-04-24,40000,568
